FILE NAME,MeanD_FULL_IMAGE,MeanD_LUNG_PART,LABEL
NORMAL-2740,127.83883849173947,99.43156929075168,NORMAL
NORMAL-2741,112.96842317200031,84.08540189125296,NORMAL
NORMAL-2742,167.6954732049977,130.14902032095284,NORMAL
NORMAL-2743,104.1466985827899,94.22203468955364,NORMAL
NORMAL-2744,123.46898804263934,98.30665878644602,NORMAL
NORMAL-2745,156.0103578259751,126.1364208703864,NORMAL
NORMAL-2746,159.93057124640663,115.65750467095702,NORMAL
NORMAL-2747,143.41633762485878,89.04577781778899,NORMAL
NORMAL-2748,94.04410465207324,65.50937734433609,NORMAL
NORMAL-2749,171.16547913334304,126.58107024577305,NORMAL
NORMAL-2750,135.98797552600084,79.88295326258749,NORMAL
NORMAL-2751,160.3382288788716,128.34836527621195,NORMAL
NORMAL-2752,167.0340712072572,125.09636285164986,NORMAL
NORMAL-2753,131.2834532052214,69.37347142003586,NORMAL
NORMAL-2754,107.95051509490945,81.02725717544193,NORMAL
NORMAL-2755,145.7991521347636,134.91161083065626,NORMAL
NORMAL-2756,183.20236910101676,136.45762711864407,NORMAL
NORMAL-2757,118.17175423093701,99.62104664391354,NORMAL
NORMAL-2758,110.53314839878749,55.2393941796844,NORMAL
NORMAL-2759,132.44854084406214,91.25875532821824,NORMAL
NORMAL-2760,129.89167906399257,80.34810382469475,NORMAL
NORMAL-2761,170.75551727609312,103.82392542723977,NORMAL
NORMAL-2762,107.1082761937786,60.89037544558122,NORMAL
NORMAL-2763,115.83033746826098,77.31500262283616,NORMAL
NORMAL-2764,117.78266462343822,64.19845832800988,NORMAL
NORMAL-2765,166.51145960336015,139.43458031896296,NORMAL
NORMAL-2766,124.33930269236362,88.56768774703558,NORMAL
NORMAL-2767,145.56789073947718,133.30747114962264,NORMAL
NORMAL-2768,114.27085826780461,80.32625448813381,NORMAL
NORMAL-2769,175.438127090301,132.811584530542,NORMAL
NORMAL-2770,109.9319694410577,73.05704677835826,NORMAL
NORMAL-2771,134.4695808771714,76.49432643183651,NORMAL
NORMAL-2772,140.20560172705004,105.06955245199175,NORMAL
NORMAL-2773,108.63002650977059,65.28667101543815,NORMAL
NORMAL-2774,114.5486403955213,72.94918397626112,NORMAL
NORMAL-2775,122.64502634198723,76.7310811315819,NORMAL
NORMAL-2776,113.52960257715237,78.86288491234444,NORMAL
NORMAL-2777,175.6892987774186,155.7416954713223,NORMAL
NORMAL-2778,116.80974485744008,83.27714617169373,NORMAL
NORMAL-2779,109.68649120255925,70.82384482986893,NORMAL
NORMAL-2780,96.70181541593495,69.87699954496132,NORMAL
NORMAL-2781,108.90240601335556,70.80546536796537,NORMAL
NORMAL-2782,120.43880940929073,87.63879461071686,NORMAL
NORMAL-2783,171.71166989183567,130.36582181002444,NORMAL
NORMAL-2784,110.07528998557063,73.1955594253374,NORMAL
NORMAL-2785,123.36005190098545,71.6788657452469,NORMAL
NORMAL-2786,127.89352468093198,77.99502282763267,NORMAL
NORMAL-2787,119.03455218621716,96.17413149583692,NORMAL
NORMAL-2788,138.60853905437298,90.67700852245524,NORMAL
NORMAL-2789,113.79855930023155,65.88717517292952,NORMAL
NORMAL-2790,142.58387490072818,114.42245748855461,NORMAL
NORMAL-2791,135.3797608527869,121.84462425755359,NORMAL
NORMAL-2792,118.31963848279102,81.75009285051068,NORMAL
NORMAL-2793,143.28574624444917,112.68976238063513,NORMAL
NORMAL-2794,121.70050670574155,72.91596133893955,NORMAL
NORMAL-2795,122.82116531134999,98.17212124871686,NORMAL
NORMAL-2796,160.19573606559211,136.33515984696194,NORMAL
NORMAL-2797,163.70442165076454,132.07931809461164,NORMAL
NORMAL-2798,106.5530810617331,62.670471078922695,NORMAL
NORMAL-2799,144.12639679645642,119.26520562363731,NORMAL
NORMAL-2800,125.63654768962316,81.9864607263307,NORMAL
NORMAL-2801,144.16325320745852,87.03734003656307,NORMAL
NORMAL-2802,114.59179427523182,99.58010630220197,NORMAL
NORMAL-2803,145.7702150982651,117.74114234408454,NORMAL
NORMAL-2804,123.97252827149585,96.46699200943851,NORMAL
NORMAL-2805,147.37161776713907,132.04250568204475,NORMAL
NORMAL-2806,100.65288978870483,63.83323088271453,NORMAL
NORMAL-2807,189.36949251126944,155.64892623716153,NORMAL
NORMAL-2808,110.05534613706781,72.05982555538989,NORMAL
NORMAL-2809,179.4240892160043,139.99100209540245,NORMAL
NORMAL-2810,135.5107325421416,73.22307965680052,NORMAL
NORMAL-2811,108.09829867674858,84.25849848112253,NORMAL
NORMAL-2812,162.97742754555318,99.95295576145112,NORMAL
NORMAL-2813,144.28575743000638,122.56850558025587,NORMAL
NORMAL-2814,110.77108757172739,81.1938061938062,NORMAL
NORMAL-2815,156.79051688459862,125.26523870030859,NORMAL
NORMAL-2816,121.8470263196161,83.7584226646248,NORMAL
NORMAL-2817,125.38172951085558,79.04912668059772,NORMAL
NORMAL-2818,106.69312423798391,93.66524435842167,NORMAL
NORMAL-2819,121.54596704734847,76.75576874526635,NORMAL
NORMAL-2820,134.68174852630284,83.02008117169578,NORMAL
NORMAL-2821,160.74821310723593,133.6306473829201,NORMAL
NORMAL-2822,129.83401751658258,83.59493806065784,NORMAL
NORMAL-2823,104.80748537488395,94.81187458305537,NORMAL
NORMAL-2824,114.18238051028511,65.35554743763699,NORMAL
NORMAL-2825,125.025424771535,78.40048294057148,NORMAL
NORMAL-2826,143.24272659142514,120.94260058540458,NORMAL
NORMAL-2827,181.93109696759544,139.89264639128461,NORMAL
NORMAL-2828,126.5606984261921,79.77520155358089,NORMAL
NORMAL-2829,163.74455543002875,122.46420612056313,NORMAL
NORMAL-2830,120.87447567700585,87.13349780701755,NORMAL
NORMAL-2831,122.41776937618147,70.28375501002004,NORMAL
NORMAL-2832,119.33647274638986,83.12703645310783,NORMAL
NORMAL-2833,138.5114260466885,108.38838190954773,NORMAL
NORMAL-2834,161.7874744130379,130.6590049225011,NORMAL
NORMAL-2835,129.64557443429044,67.54583068109484,NORMAL
NORMAL-2836,144.14789543741122,120.28511798983345,NORMAL
NORMAL-2837,145.5462802429503,84.13115280812235,NORMAL
NORMAL-2838,140.78112101654344,106.59946352445274,NORMAL
NORMAL-2839,139.46483820091498,70.53380803519741,NORMAL
NORMAL-2840,120.07723627252491,64.21655065738592,NORMAL
NORMAL-2841,118.0687016923748,74.27998305443762,NORMAL
NORMAL-2842,137.98524625004194,126.86703769010359,NORMAL
NORMAL-2843,111.1958591067214,79.16598613972654,NORMAL
NORMAL-2844,104.31382199304258,68.20841051314143,NORMAL
NORMAL-2845,107.64981376047248,54.03445432053514,NORMAL
NORMAL-2846,160.218420375611,135.8126423690205,NORMAL
NORMAL-2847,130.35013031174148,83.83809366573111,NORMAL
NORMAL-2848,111.3939441393273,98.5274350095108,NORMAL
NORMAL-2849,103.11686670171474,70.26777882205513,NORMAL
NORMAL-2850,113.72812384648941,58.38649084527085,NORMAL
NORMAL-2851,115.75064037315019,73.86844109512165,NORMAL
NORMAL-2852,104.42472679276518,64.05853256389118,NORMAL
NORMAL-2853,121.93976577443205,69.58758141893209,NORMAL
NORMAL-2854,105.54711915974094,68.76306138972234,NORMAL
NORMAL-2855,115.15296249482668,71.89473684210526,NORMAL
NORMAL-2856,101.68906388071721,71.76744651069787,NORMAL
NORMAL-2857,140.63723000861287,85.14332821649894,NORMAL
NORMAL-2858,172.03259471370566,130.36625971143175,NORMAL
NORMAL-2859,118.13950626950482,85.17956059688343,NORMAL
NORMAL-2860,131.85434167403048,77.78082811985512,NORMAL
NORMAL-2861,108.98503372445498,69.7447034811855,NORMAL
NORMAL-2862,91.06584937528663,75.72834520622533,NORMAL
NORMAL-2863,160.66300153242133,148.88135752121127,NORMAL
NORMAL-2864,98.15301842261272,97.71443592552026,NORMAL
NORMAL-2865,123.17348799230433,76.20185585885486,NORMAL
NORMAL-2866,139.55831590250668,83.16313743252935,NORMAL
NORMAL-2867,88.55079920806254,70.43459384634745,NORMAL
NORMAL-2868,97.81247413339895,100.87595157296157,NORMAL
NORMAL-2869,133.51150434558897,80.8592712926433,NORMAL
NORMAL-2870,169.7138287043769,127.31690476190477,NORMAL
NORMAL-2871,130.12235881030415,104.9882759833519,NORMAL
NORMAL-2872,110.56487063903089,96.25660501981505,NORMAL
NORMAL-2873,121.2877596447467,70.79207295408787,NORMAL
NORMAL-2874,106.58953479267569,63.63670735215551,NORMAL
NORMAL-2875,104.52934530933659,82.12366375121478,NORMAL
NORMAL-2876,113.0970011521124,91.35131003699287,NORMAL
NORMAL-2877,131.00729298329998,84.08206953189159,NORMAL
NORMAL-2878,111.21279404033513,78.31107529357587,NORMAL
NORMAL-2879,101.08492075032717,88.88567044646533,NORMAL
NORMAL-2880,119.6246798134249,91.0213134407886,NORMAL
NORMAL-2881,41.36160669343743,116.91468777484609,NORMAL
NORMAL-2882,160.0441717654165,133.60328435609335,NORMAL
NORMAL-2883,114.05485397255065,71.6423928465371,NORMAL
NORMAL-2884,176.792843480498,148.61355047988496,NORMAL
NORMAL-2885,174.12684421874476,145.29634262270477,NORMAL
NORMAL-2886,128.36342993926243,79.42352993664674,NORMAL
NORMAL-2887,98.38941398865785,96.1265153404839,NORMAL
NORMAL-2888,155.32200982091922,139.5245346105187,NORMAL
NORMAL-2889,161.5268509300791,129.6323366950572,NORMAL
NORMAL-2890,170.08034585742888,131.50827862289833,NORMAL
NORMAL-2891,117.309392512388,99.04700138094299,NORMAL
NORMAL-2892,138.77218375633382,81.73362656224856,NORMAL
NORMAL-2893,155.76163577588616,131.36739046141915,NORMAL
NORMAL-2894,181.13144148275745,156.30715761042262,NORMAL
NORMAL-2895,111.92529166340421,83.9498031496063,NORMAL
NORMAL-2896,100.21204460800215,87.20551957561753,NORMAL
NORMAL-2897,175.74130043288108,156.28900551846564,NORMAL
NORMAL-2898,169.01090591827833,139.24953461572557,NORMAL
NORMAL-2899,130.0603013389112,82.04458076111588,NORMAL
NORMAL-2900,122.6111788458742,68.71723848093528,NORMAL
NORMAL-2901,126.41990581760831,83.08386826096077,NORMAL
NORMAL-2902,166.13377926421404,136.66596938290388,NORMAL
NORMAL-2903,105.05476448809297,71.12974932997004,NORMAL
NORMAL-2904,164.2924911354459,125.18954333725132,NORMAL
NORMAL-2905,147.2346618046778,133.25981725225716,NORMAL
NORMAL-2906,113.58301361282312,84.93194237456532,NORMAL
NORMAL-2907,101.51551996062683,72.27159827213823,NORMAL
NORMAL-2908,169.30640596861332,122.35951881156144,NORMAL
NORMAL-2909,147.9094417288397,119.93268221441285,NORMAL
NORMAL-2910,113.47308195657767,62.73732694635995,NORMAL
NORMAL-2911,143.71387344660573,78.82937660119556,NORMAL
NORMAL-2912,120.23273788883793,80.04240090410615,NORMAL
NORMAL-2913,116.61120121698862,73.90248019737696,NORMAL
NORMAL-2914,145.04380264202862,116.80175531113454,NORMAL
NORMAL-2915,173.05956309213545,139.67639116202946,NORMAL
NORMAL-2916,129.06046912226932,77.43412314152278,NORMAL
NORMAL-2917,134.84128812876813,93.4862535712613,NORMAL
NORMAL-2918,106.00582767530564,69.8795700445513,NORMAL
NORMAL-2919,168.5623874453306,112.14179316215066,NORMAL
NORMAL-2920,117.77378329101464,89.33185947701129,NORMAL
NORMAL-2921,135.64716278341405,97.9704722252657,NORMAL
NORMAL-2922,131.08471941029742,78.3093461860855,NORMAL
NORMAL-2923,172.57610093846824,135.69871195806752,NORMAL
NORMAL-2924,116.3438552141475,75.52595112898237,NORMAL
NORMAL-2925,153.63248733235645,129.60649854046036,NORMAL
NORMAL-2926,99.32037672956679,79.75527931705857,NORMAL
NORMAL-2927,165.836131586895,145.90605723918623,NORMAL
NORMAL-2928,114.88806612901422,68.2293409780326,NORMAL
NORMAL-2929,105.7022852093377,82.30450918537763,NORMAL
NORMAL-2930,125.97463115625105,93.96164122137405,NORMAL
NORMAL-2931,157.6757866243107,134.97856721856078,NORMAL
NORMAL-2932,127.74547264571984,75.70243528128913,NORMAL
NORMAL-2933,180.42177380566213,131.72824850373448,NORMAL
NORMAL-2934,106.82468876187068,80.34179390058182,NORMAL
NORMAL-2935,108.24432612610597,75.12912036165002,NORMAL
NORMAL-2936,164.37212111721345,123.02048660978288,NORMAL
NORMAL-2937,106.65457880784331,68.59467957676183,NORMAL
NORMAL-2938,174.79664656994888,127.38595654478007,NORMAL
NORMAL-2939,163.7231239024172,153.0064046445192,NORMAL
NORMAL-2940,108.63177145669512,70.47859742892688,NORMAL
NORMAL-2941,115.19242514065839,77.91788079470199,NORMAL
NORMAL-2942,106.33109249337255,72.4182411412095,NORMAL
NORMAL-2943,169.79537141642712,144.37285192927754,NORMAL
NORMAL-2944,109.65201731524256,65.12974970820905,NORMAL
NORMAL-2945,105.95370297871388,64.78226385422721,NORMAL
NORMAL-2946,110.52685093007908,70.02634101007754,NORMAL
NORMAL-2947,122.80343620317446,79.07260684032865,NORMAL
NORMAL-2948,54.032359817004284,79.16437551404066,NORMAL
NORMAL-2949,161.789196988848,131.85099318459837,NORMAL
NORMAL-2950,174.14043467075314,139.78845303052648,NORMAL
NORMAL-2951,139.23447165020525,109.47608879577777,NORMAL
NORMAL-2952,131.32334090222705,89.29101788026173,NORMAL
NORMAL-2953,161.77439849666112,114.74363083363312,NORMAL
NORMAL-2954,154.19918121721233,108.35777027027027,NORMAL
NORMAL-2955,138.61026163018312,100.85545260156808,NORMAL
NORMAL-2956,106.49091173476806,98.02534836817016,NORMAL
NORMAL-2957,181.2831400096196,134.1254752851711,NORMAL
NORMAL-2958,164.80976722855448,140.73413128984132,NORMAL
NORMAL-2959,154.12570329190947,116.6852492028864,NORMAL
NORMAL-2960,100.26938177425309,71.6838456205223,NORMAL
NORMAL-2961,112.11630742385432,70.09498298704119,NORMAL
NORMAL-2962,113.34312815292894,64.72842043452731,NORMAL
NORMAL-2963,146.45841769107727,74.8766296845442,NORMAL
NORMAL-2964,164.52236552163845,137.25378612407798,NORMAL
NORMAL-2965,125.35680808939497,74.43394930498773,NORMAL
NORMAL-2966,126.0866656972517,85.81830202621242,NORMAL
NORMAL-2967,139.93960917663114,125.77557083146223,NORMAL
NORMAL-2968,175.66049596760664,139.65325183374082,NORMAL
NORMAL-2969,98.99624165277794,84.10656873614191,NORMAL
NORMAL-2970,130.65741993937428,111.36396637371035,NORMAL
NORMAL-2971,118.58957953490453,103.85704751178409,NORMAL
NORMAL-2972,109.78616570284449,64.82851125152422,NORMAL
NORMAL-2973,132.30810617330903,75.97198911317759,NORMAL
NORMAL-2974,124.01959709622935,81.9929914833215,NORMAL
NORMAL-2975,146.34519748101252,113.44761386925425,NORMAL
NORMAL-2976,166.40676278788828,137.7741705764075,NORMAL
NORMAL-2977,137.14084853636984,104.64111302524155,NORMAL
NORMAL-2978,106.15762687218263,76.69693937610359,NORMAL
NORMAL-2979,130.74665831478396,78.77179430589274,NORMAL
NORMAL-2980,176.36517488618696,151.54136899817246,NORMAL
NORMAL-2981,108.23803984295478,95.60217997212821,NORMAL
NORMAL-2982,137.46992762944487,70.12120929799227,NORMAL
NORMAL-2983,130.68622274918624,93.14826085118972,NORMAL
NORMAL-2984,134.32542141586782,91.11202575762604,NORMAL
NORMAL-2985,126.91298755047482,83.30892307692308,NORMAL
NORMAL-2986,110.20204471985772,84.88137442050723,NORMAL
NORMAL-2987,138.98538047672844,78.64501510574019,NORMAL
NORMAL-2988,129.21072471225153,95.59331904251519,NORMAL
NORMAL-2989,128.09369022717866,76.79945313973222,NORMAL
NORMAL-2990,131.04176687061667,120.07904490377761,NORMAL
NORMAL-2991,113.47052046397691,69.86025838075852,NORMAL
NORMAL-2992,168.4828245769063,144.31413108839448,NORMAL
NORMAL-2993,122.0609501012293,75.58107142857143,NORMAL
NORMAL-2994,106.13775013702308,70.54071755159204,NORMAL
NORMAL-2995,121.1949307054731,86.85850224858241,NORMAL
NORMAL-2996,146.00465319179875,109.01721579103591,NORMAL
NORMAL-2997,122.62690573930941,112.97141163296226,NORMAL
NORMAL-2998,103.63965727452712,93.69364526175293,NORMAL
NORMAL-2999,118.67667028333017,67.12990345838935,NORMAL
NORMAL-3000,131.43160591044844,106.86920261805898,NORMAL
NORMAL-3001,99.37406740416773,59.49854779643894,NORMAL
NORMAL-3002,118.12970772139015,71.26433400946586,NORMAL
NORMAL-3003,135.3842350756703,73.97755230980786,NORMAL
NORMAL-3004,171.01608483126586,153.6002678400612,NORMAL
NORMAL-3005,126.29895638751245,72.05001339302797,NORMAL
NORMAL-3006,132.76937618147448,77.63366434955313,NORMAL
NORMAL-3007,106.15516604959676,78.1671056858336,NORMAL
NORMAL-3008,118.4075793335645,70.47978110117805,NORMAL
NORMAL-3009,161.56083265287862,125.48826757702778,NORMAL
NORMAL-3010,160.58890840147203,145.2040515256189,NORMAL
NORMAL-3011,99.6366148029664,94.26744268578324,NORMAL
NORMAL-3012,125.09848883122113,74.25169450496247,NORMAL
NORMAL-3013,102.10415990872585,93.93209010092909,NORMAL
NORMAL-3014,129.2751535217727,75.20392387103087,NORMAL
NORMAL-3015,107.39295981029295,58.29580482189678,NORMAL
NORMAL-3016,115.97261775595351,92.40806045340051,NORMAL
NORMAL-3017,171.0958378541627,138.3465092629438,NORMAL
NORMAL-3018,125.32176373866064,92.72483199793228,NORMAL
NORMAL-3019,178.21653001644276,143.89084563758388,NORMAL
NORMAL-3020,124.75749711971902,73.87381413359148,NORMAL
NORMAL-3021,154.4209684455431,120.83931174345649,NORMAL
NORMAL-3022,96.44851847294773,66.27690757534121,NORMAL
NORMAL-3023,148.43883178040514,138.64945614116988,NORMAL
NORMAL-3024,123.8193532510822,72.68305425318151,NORMAL
NORMAL-3025,148.73907450699656,118.83816708923382,NORMAL
NORMAL-3026,129.32425811791813,83.23860200274888,NORMAL
NORMAL-3027,90.73262044048724,60.08438317090563,NORMAL
NORMAL-3028,176.12832071229627,137.31418043851008,NORMAL
NORMAL-3029,103.34602521224595,98.79801116264444,NORMAL
NORMAL-3030,122.31584657889732,72.68086696562033,NORMAL
NORMAL-3031,117.73844811579289,84.48001549186677,NORMAL
NORMAL-3032,104.82442030849766,68.97353119039866,NORMAL
NORMAL-3033,158.90474379481213,139.6645596953398,NORMAL
NORMAL-3034,110.46920056822631,139.17677463818058,NORMAL
NORMAL-3035,118.91905012248185,70.6872673597741,NORMAL
NORMAL-3036,126.81735103634188,84.5144636185732,NORMAL
NORMAL-3037,105.66513797384816,67.90158520475562,NORMAL
NORMAL-3038,148.7454167179338,111.57495137793109,NORMAL
NORMAL-3039,117.03864610015547,77.8408157129973,NORMAL
NORMAL-3040,114.42127045558775,89.15616621983914,NORMAL
NORMAL-3041,156.47165020525497,123.9293895585775,NORMAL
NORMAL-3042,172.52187335712128,142.95603503669383,NORMAL
NORMAL-3043,164.43061039585686,146.59904108301214,NORMAL
NORMAL-3044,106.89098555944564,63.57104696891,NORMAL
NORMAL-3045,110.25507544658338,75.84511745292177,NORMAL
NORMAL-3046,186.74562924352077,145.6749085206482,NORMAL
NORMAL-3047,157.39138264672656,132.08961157455684,NORMAL
NORMAL-3048,149.34224449390948,110.23309930515344,NORMAL
NORMAL-3049,109.7853827138399,89.05771762382754,NORMAL
NORMAL-3050,98.37818368922048,97.88464140730717,NORMAL
NORMAL-3051,169.90487802149863,148.7114185502728,NORMAL
NORMAL-3052,122.17178778760864,77.33446064652144,NORMAL
NORMAL-3053,142.07882462164852,83.02782532542494,NORMAL
NORMAL-3054,124.36100267334817,85.15182101101858,NORMAL
NORMAL-3055,117.1919329761412,73.95455744045003,NORMAL
NORMAL-3056,147.84352524020983,124.39200757841554,NORMAL
NORMAL-3057,118.22554557555284,95.01462823170493,NORMAL
NORMAL-3058,165.40384335745685,147.97669453190025,NORMAL
NORMAL-3059,168.46710886902832,124.64934735774933,NORMAL
NORMAL-3060,159.43487209315333,133.61764301745066,NORMAL
NORMAL-3061,118.20344291450878,96.5680751173709,NORMAL
NORMAL-3062,188.3630160736457,154.3544097060196,NORMAL
NORMAL-3063,104.7943087884923,89.9736586228233,NORMAL
NORMAL-3064,128.9103365734164,79.77604539169408,NORMAL
NORMAL-3065,139.74956655965818,116.8382826290105,NORMAL
NORMAL-3066,143.84416281697074,116.50198889533438,NORMAL
NORMAL-3067,159.7638952584423,130.0144236645887,NORMAL
NORMAL-3068,127.81861500430644,76.3609320440505,NORMAL
NORMAL-3069,110.79065111128511,94.22851600387973,NORMAL
NORMAL-3070,141.6362121229069,103.48915829299052,NORMAL
NORMAL-3071,171.42458138052146,125.20552987852264,NORMAL
NORMAL-3072,118.32386662341584,76.91795527651823,NORMAL
NORMAL-3073,104.7261328173063,84.21698828193318,NORMAL
NORMAL-3074,117.78265343788101,97.3150890261628,NORMAL
NORMAL-3075,117.47962550754465,78.31193391062008,NORMAL
NORMAL-3076,112.06591648862988,67.18490775419615,NORMAL
NORMAL-3077,104.47341752329392,74.22232652448183,NORMAL
NORMAL-3078,109.31837451482646,84.33512496640688,NORMAL
NORMAL-3079,133.6827440408944,107.68919237108547,NORMAL
NORMAL-3080,126.67907517812999,87.96259747761626,NORMAL
NORMAL-3081,115.88220489703694,70.90061102673684,NORMAL
NORMAL-3082,115.70815762687218,86.56927221414522,NORMAL
NORMAL-3083,146.75307882462164,130.6594776414721,NORMAL
NORMAL-3084,87.44002863502645,65.54684237995825,NORMAL
NORMAL-3085,117.0450889811076,76.44542593926526,NORMAL
NORMAL-3086,100.53623561257704,90.53107037791355,NORMAL
NORMAL-3087,132.06452947953602,75.07848568790396,NORMAL
NORMAL-3088,96.0722363284527,75.20959731543624,NORMAL
NORMAL-3089,150.50675048377536,112.97252969972872,NORMAL
NORMAL-3090,153.37665126788292,124.88391566934678,NORMAL
NORMAL-3091,167.1250657151486,141.69769219012684,NORMAL
NORMAL-3092,106.43122560150334,95.37784473590925,NORMAL
NORMAL-3093,130.54004988758516,100.85777149777957,NORMAL
NORMAL-3094,116.1181194841221,73.59120281776077,NORMAL
NORMAL-3095,128.8093869196094,85.25571825383217,NORMAL
NORMAL-3096,132.0005480923032,100.78459251250169,NORMAL
NORMAL-3097,123.03183409581548,81.73582702376916,NORMAL
NORMAL-3098,119.35978344761244,68.11015535204479,NORMAL
NORMAL-3099,122.81355913244818,69.89580478148318,NORMAL
NORMAL-3100,132.7544546481583,78.98692609869875,NORMAL
NORMAL-3101,104.1439469357166,92.10344977030424,NORMAL
NORMAL-3102,126.24705540206486,68.00268473008137,NORMAL
NORMAL-3103,175.66511560273375,131.95852484132195,NORMAL
NORMAL-3104,118.0873144595698,70.89457155675191,NORMAL
NORMAL-3105,107.33513047952484,72.55824779853049,NORMAL
NORMAL-3106,132.34151743269092,106.6861716809274,NORMAL
NORMAL-3107,105.03782955447926,94.27128371915056,NORMAL
NORMAL-3108,142.17977427545554,83.87981260647359,NORMAL
NORMAL-3109,124.02562611156475,79.57255386187516,NORMAL
NORMAL-3110,121.19060189483339,78.17184128242393,NORMAL
NORMAL-3111,122.93034753526247,100.35990255414715,NORMAL
NORMAL-3112,114.44467064126799,98.2477908188698,NORMAL
NORMAL-3113,120.2712385767497,70.07806106389675,NORMAL
NORMAL-3114,136.08370152459145,75.07975227022304,NORMAL
NORMAL-3115,123.30668560754354,68.56467840459935,NORMAL
NORMAL-3116,148.16328676413016,87.44377614021111,NORMAL
NORMAL-3117,114.53996040312748,53.22461337042795,NORMAL
NORMAL-3118,121.56813682173578,95.6282373172829,NORMAL
NORMAL-3119,115.55957987047125,85.40482630979498,NORMAL
NORMAL-3120,181.11072583080727,139.54724060029045,NORMAL
NORMAL-3121,119.37117034485073,83.46546112115732,NORMAL
NORMAL-3122,127.9174170311294,79.87012706370473,NORMAL
NORMAL-3123,107.81495732709925,72.2938396283579,NORMAL
NORMAL-3124,113.31794946365252,78.54547622454334,NORMAL
NORMAL-3125,145.3696714801848,102.3332149831351,NORMAL
NORMAL-3126,121.11082650082214,91.49264061274397,NORMAL
NORMAL-3127,121.89004597264012,134.43580796534712,NORMAL
NORMAL-3128,111.87718258185032,75.377559879475,NORMAL
NORMAL-3129,127.0622588114227,72.99509039010466,NORMAL
NORMAL-3130,155.5289761859487,133.03698582786035,NORMAL
NORMAL-3131,167.79476739633785,139.87165463900845,NORMAL
NORMAL-3132,175.18450576615473,137.12686905301314,NORMAL
NORMAL-3133,174.55133611480855,137.95081360946745,NORMAL
NORMAL-3134,98.44055435621526,84.91735966735966,NORMAL
NORMAL-3135,174.84878245209785,137.44192118525714,NORMAL
NORMAL-3136,141.08647554277917,124.39765838308112,NORMAL
NORMAL-3137,171.37209874609903,137.32980537940082,NORMAL
NORMAL-3138,119.67988053824901,78.68451166724712,NORMAL
NORMAL-3139,109.7067370611067,74.84005746438406,NORMAL
NORMAL-3140,123.22168655831591,73.26015358712168,NORMAL
NORMAL-3141,175.8203935079026,133.88885696499545,NORMAL
NORMAL-3142,139.12143040905582,97.06827349737797,NORMAL
NORMAL-3143,125.99853469200568,85.30871606252722,NORMAL
NORMAL-3144,114.73050637017484,78.98814722395508,NORMAL
NORMAL-3145,128.89229426963905,61.88823679510079,NORMAL
NORMAL-3146,153.5301618550128,141.17874447580002,NORMAL
NORMAL-3147,121.6317602711379,68.73675707431704,NORMAL
NORMAL-3148,109.07305287412892,71.71984826508981,NORMAL
NORMAL-3149,93.67127884475565,73.8617849384504,NORMAL
NORMAL-3150,175.6077672509256,132.5587566338135,NORMAL
NORMAL-3151,138.6286059440051,101.38040037642227,NORMAL
NORMAL-3152,115.62517197794209,82.33629688430244,NORMAL
NORMAL-3153,146.63664835963803,120.6192987325377,NORMAL
NORMAL-3154,159.61886332367646,109.02593852103755,NORMAL
NORMAL-3155,123.86591872574132,81.37755201719254,NORMAL
NORMAL-3156,159.74939877630004,137.50376205787782,NORMAL
NORMAL-3157,108.15041218778313,103.33889596002452,NORMAL
NORMAL-3158,106.09588259639153,76.08844213119313,NORMAL
NORMAL-3159,119.66711781747408,81.73581964931812,NORMAL
NORMAL-3160,165.13470766546234,121.11568382441855,NORMAL
NORMAL-3161,124.21199986577331,71.90564106937279,NORMAL
NORMAL-3162,134.28309526739073,92.87119758838038,NORMAL
NORMAL-3163,132.8956387512444,76.38734788833214,NORMAL
NORMAL-3164,101.39631547745552,66.66902169395728,NORMAL
NORMAL-3165,165.04006666592096,141.3060955852572,NORMAL
NORMAL-3166,116.01627498573842,82.46543890177881,NORMAL
NORMAL-3167,167.98183465509334,148.1123223255317,NORMAL
NORMAL-3168,180.9859844968177,136.06706233337565,NORMAL
NORMAL-3169,130.64422098186822,73.46577595066803,NORMAL
NORMAL-3170,148.82978937595777,87.42100666878375,NORMAL
NORMAL-3171,121.70387355846131,64.72062899485265,NORMAL
NORMAL-3172,96.0626614914822,83.53659396564751,NORMAL
NORMAL-3173,97.74962248744421,69.29387195936916,NORMAL
NORMAL-3174,106.12333195378127,116.62122392452177,NORMAL
NORMAL-3175,143.83870426505297,88.21417791193181,NORMAL
NORMAL-3176,172.46868603259472,104.64644517128593,NORMAL
NORMAL-3177,134.82098634243465,75.77688282673878,NORMAL
NORMAL-3178,109.61164863927696,93.51778411792677,NORMAL
NORMAL-3179,133.70499211418218,84.60979455955145,NORMAL
NORMAL-3180,107.07395890426281,73.28505716914181,NORMAL
NORMAL-3181,158.53431169673718,113.81436067069693,NORMAL
NORMAL-3182,136.42536436952608,84.1823304853663,NORMAL
NORMAL-3183,145.73473451079965,116.99483887210474,NORMAL
NORMAL-3184,117.85232827373295,75.6174822839758,NORMAL
NORMAL-3185,114.97997785259673,70.76716061999659,NORMAL
NORMAL-3186,118.61824811803,68.20935043442284,NORMAL
NORMAL-3187,110.63682732855337,85.2474679270763,NORMAL
NORMAL-3188,144.25703291909485,96.17426967909051,NORMAL
NORMAL-3189,99.35530922472903,97.37933897366965,NORMAL
